"pair","duet","Sex","temp.name","noterate","bandwidth","b"
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.333333333333333,7994.737,4
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.666666666666667,8059.2105,5
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.666666666666667,7253.2895,6
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.666666666666667,6963.1575,7
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.666666666666667,5319.079,8
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.333333333333333,5028.948,9
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.333333333333333,5093.421,10
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.333333333333333,5673.684,11
"Pair5","TA1-default-2018-08-13_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutA.txt",0.333333333333333,6060.526,12
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,11052.701,1
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,10554.082,2
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,10138.567,3
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",1,9030.527,4
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,9085.929,5
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,9667.65,7
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,8615.012,8
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,9113.63,9
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.333333333333333,8919.723,11
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,9002.826,12
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.333333333333333,9196.733,13
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.333333333333333,9362.94,14
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,5706.4065,15
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,5872.613,16
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.333333333333333,4764.573,17
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",1.33333333333333,2229.931,18
"Pair5","TA1-default-2018-08-13_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-13_04-47/TA1-default-2018-08-13_04-47.BoutB.txt",0.666666666666667,360.113,19
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.333333333333333,8123.684,1
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,8026.974,2
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,7188.816,3
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,6925.251,4
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,5013.882,5
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,4736.872,6
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,4349.058,7
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",1,3047.111,8
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",1.33333333333333,1440.452,9
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,720.226,10
"Pair5","TA1-default-2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA1/default-2018-08-14_04-47/TA1-default-2018-08-14_04-47.BoutA.txt",0.666666666666667,1135.741,11
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,8768.421,1
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,8639.473,2
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,8575,3
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.666666666666667,8446.0525,4
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,8123.684,5
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,7641.667,6
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.666666666666667,7058.333,7
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,6825,8
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.666666666666667,5804.1665,9
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",1,2197.22233333333,10
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",1,1147.222,11
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,7994.737,14
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,6591.667,15
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",1,5152.77733333333,16
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",1,1613.889,17
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,7350,19
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,7865.789,20
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",1,2975.00033333333,21
"Pair6","TA2-2018-08-10_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA2/TA2-2018-08-10_04-47/TA2-2018-08-10_04-47.BoutA.txt",0.333333333333333,1458.334,22
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,6060.526,1
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,4416.448,2
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,8317.106,3
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,7221.053,4
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,7186.667,5
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,6424.444,6
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,6723.8885,7
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,5771.1115,8
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,4899.9995,9
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,5281.111,10
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,6097.778,11
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,6342.778,12
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,5498.8895,13
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,6125,14
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.666666666666667,5199.444,15
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",1,4609.62933333333,16
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",1.33333333333333,1116.11075,17
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,1415.556,18
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",0.333333333333333,3212.222,19
"Pair7","TA3_2018-08-11_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-11_04-47/TA3_2018-08-11_04-47.BoutA.txt",1,2885.55533333333,20
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,8888.372,1
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,7748.838,2
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.666666666666667,7293.023,3
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,8147.674,4
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,6951.163,5
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,6894.186,6
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,7293.023,7
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,7236.047,8
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,7350,9
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,6780.232,10
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,7122.093,11
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,7065.117,12
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,6324.418,13
"Pair7","TA3_2018-08-14_04-47.BoutA","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutA.txt",0.333333333333333,5811.628,14
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.333333333333333,9219.737,1
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.666666666666667,8119.1855,3
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.666666666666667,7293.0235,4
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.666666666666667,6666.279,5
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.333333333333333,8888.372,6
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.333333333333333,6438.372,7
"Pair7","TA3_2018-08-14_04-47.BoutB","F","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA3/TA3_2018-08-14_04-47/TA3_2018-08-14_04-47.BoutB.txt",0.333333333333333,7350,8
